MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,CRS_ELAPSED_TIME,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS
5,3,5/24/23 0:00,B6,B6,2516,JFK,SYR,2159,2319,2312,-7,0,0,N,80,209,,,,0
5,3,5/24/23 0:00,B6,B6,656,MCO,SYR,1615,1902,1918,16,0,0,N,167,1053,0,16,0,0
5,3,5/24/23 0:00,DL,9E,5340,JFK,SYR,2230,4,2351,-13,0,0,N,94,209,,,,0
5,3,5/24/23 0:00,DL,9E,5350,JFK,SYR,959,1126,1103,-23,0,0,N,87,209,,,,0
5,3,5/24/23 0:00,DL,YX,5859,JFK,SYR,1329,1503,1424,-39,0,0,N,94,209,,,,0
5,3,5/24/23 0:00,UA,ZW,3743,ORD,SYR,714,1004,959,-5,0,0,N,110,607,,,,0
5,3,5/24/23 0:00,UA,UA,538,ORD,SYR,1818,2109,2101,-8,0,0,N,111,607,,,,0
5,3,5/24/23 0:00,UA,OO,5441,ORD,SYR,1402,1657,1655,-2,0,0,N,115,607,,,,0
5,3,5/31/23 0:00,AA,YX,4262,ORD,SYR,1335,1630,1834,124,0,0,N,115,607,123,1,0,0
5,3,5/31/23 0:00,B6,B6,116,JFK,SYR,1330,1442,1439,-3,0,0,N,72,209,,,,0
5,3,5/31/23 0:00,B6,B6,2516,JFK,SYR,2159,2319,2302,-17,0,0,N,80,209,,,,0
5,3,5/31/23 0:00,B6,B6,656,MCO,SYR,1615,1902,1842,-20,0,0,N,167,1053,,,,0
5,3,5/31/23 0:00,DL,9E,4896,JFK,SYR,1540,1720,1651,-29,0,0,N,100,209,,,,0
5,3,5/31/23 0:00,DL,9E,5340,JFK,SYR,2230,4,2351,-13,0,0,N,94,209,,,,0
5,3,5/31/23 0:00,DL,9E,5350,JFK,SYR,959,1126,1109,-17,0,0,N,87,209,,,,0
5,3,5/31/23 0:00,UA,ZW,3743,ORD,SYR,714,1004,1006,2,0,0,N,110,607,,,,0
5,3,5/31/23 0:00,UA,UA,538,ORD,SYR,1818,2109,2218,69,0,0,N,111,607,0,33,33,0
5,3,5/31/23 0:00,UA,OO,5441,ORD,SYR,1402,1657,1936,159,0,0,N,115,607,0,0,0,0
5,4,5/4/23 0:00,AA,YX,4254,ORD,SYR,1347,1636,1629,-7,0,0,N,109,607,,,,0
5,4,5/4/23 0:00,AA,YX,4264,ORD,SYR,1651,1941,1932,-9,0,0,N,110,607,,,,0
5,4,5/4/23 0:00,B6,B6,116,JFK,SYR,1330,1442,1430,-12,0,0,N,72,209,,,,0
5,4,5/4/23 0:00,B6,B6,16,JFK,SYR,2245,4,11,7,0,0,N,79,209,,,,0
5,4,5/4/23 0:00,B6,B6,56,MCO,SYR,1315,1600,1619,19,0,0,N,165,1053,0,3,0,0
5,4,5/4/23 0:00,DL,9E,5224,JFK,SYR,1359,1520,1514,-6,0,0,N,81,209,,,,0
5,4,5/4/23 0:00,DL,9E,5340,JFK,SYR,2250,12,2356,-16,0,0,N,82,209,,,,0
5,4,5/4/23 0:00,DL,9E,5350,JFK,SYR,955,1115,1057,-18,0,0,N,80,209,,,,0
5,4,5/4/23 0:00,UA,ZW,3839,ORD,SYR,710,1000,956,-4,0,0,N,110,607,,,,0
5,4,5/4/23 0:00,UA,UA,538,ORD,SYR,1840,2134,2139,5,0,0,N,114,607,,,,0
5,4,5/4/23 0:00,UA,OO,5617,ORD,SYR,1355,1652,1646,-6,0,0,N,117,607,,,,0
5,4,5/11/23 0:00,AA,YX,4262,ORD,SYR,1333,1628,1621,-7,0,0,N,115,607,,,,0
5,4,5/11/23 0:00,AA,YX,4345,ORD,SYR,1913,2204,2223,19,0,0,N,111,607,0,5,0,0
5,4,5/11/23 0:00,B6,B6,116,JFK,SYR,1330,1442,1504,22,0,0,N,72,209,0,0,11,0
5,4,5/11/23 0:00,B6,B6,2516,JFK,SYR,2159,2319,2304,-15,0,0,N,80,209,,,,0
5,4,5/11/23 0:00,B6,B6,656,MCO,SYR,1615,1902,1914,12,0,0,N,167,1053,,,,0
5,4,5/11/23 0:00,DL,9E,5340,JFK,SYR,2230,4,2347,-17,0,0,N,94,209,,,,0
5,4,5/11/23 0:00,DL,9E,5350,JFK,SYR,959,1126,1106,-20,0,0,N,87,209,,,,0
5,4,5/11/23 0:00,DL,YX,5859,JFK,SYR,1329,1503,1444,-19,0,0,N,94,209,,,,0
5,4,5/11/23 0:00,UA,ZW,3743,ORD,SYR,714,1004,1108,64,0,0,N,110,607,0,4,49,0
5,4,5/11/23 0:00,UA,UA,538,ORD,SYR,1818,2109,2131,22,0,0,N,111,607,0,0,0,0
5,4,5/11/23 0:00,UA,OO,5441,ORD,SYR,1402,1657,1652,-5,0,0,N,115,607,,,,0
5,4,5/18/23 0:00,AA,YX,4262,ORD,SYR,1333,1628,1614,-14,0,0,N,115,607,,,,0
5,4,5/18/23 0:00,AA,YX,4345,ORD,SYR,1913,2204,2201,-3,0,0,N,111,607,,,,0
5,4,5/18/23 0:00,B6,B6,116,JFK,SYR,1330,1442,1441,-1,0,0,N,72,209,,,,0
5,4,5/18/23 0:00,B6,B6,2516,JFK,SYR,2159,2319,2319,0,0,0,N,80,209,,,,0
5,4,5/18/23 0:00,B6,B6,656,MCO,SYR,1615,1902,1847,-15,0,0,N,167,1053,,,,0
5,4,5/18/23 0:00,DL,9E,5340,JFK,SYR,2230,4,2343,-21,0,0,N,94,209,,,,0
5,4,5/18/23 0:00,DL,9E,5350,JFK,SYR,959,1126,1116,-10,0,0,N,87,209,,,,0
5,4,5/18/23 0:00,DL,YX,5859,JFK,SYR,1329,1503,1439,-24,0,0,N,94,209,,,,0
5,4,5/18/23 0:00,UA,ZW,3743,ORD,SYR,714,1004,1005,1,0,0,N,110,607,,,,0
5,4,5/18/23 0:00,UA,UA,538,ORD,SYR,1818,2109,2102,-7,0,0,N,111,607,,,,0
5,4,5/18/23 0:00,UA,OO,5441,ORD,SYR,1402,1657,1640,-17,0,0,N,115,607,,,,0
5,4,5/25/23 0:00,AA,YX,4262,ORD,SYR,1333,1628,1704,36,0,0,N,115,607,0,0,34,0
5,4,5/25/23 0:00,AA,YX,4345,ORD,SYR,1913,2204,2201,-3,0,0,N,111,607,,,,0
5,4,5/25/23 0:00,B6,B6,116,JFK,SYR,1330,1442,1504,22,0,0,N,72,209,0,14,0,0
5,4,5/25/23 0:00,B6,B6,2516,JFK,SYR,2159,2319,2316,-3,0,0,N,80,209,,,,0
5,4,5/25/23 0:00,B6,B6,656,MCO,SYR,1615,1902,1953,51,0,0,N,167,1053,0,4,41,0
5,4,5/25/23 0:00,DL,9E,4896,JFK,SYR,1540,1720,1700,-20,0,0,N,100,209,,,,0
5,4,5/25/23 0:00,DL,9E,5340,JFK,SYR,2230,4,2349,-15,0,0,N,94,209,,,,0
5,4,5/25/23 0:00,DL,9E,5350,JFK,SYR,959,1126,1054,-32,0,0,N,87,209,,,,0
5,4,5/25/23 0:00,UA,ZW,3743,ORD,SYR,714,1004,1001,-3,0,0,N,110,607,,,,0
5,4,5/25/23 0:00,UA,UA,538,ORD,SYR,1818,2109,2125,16,0,0,N,111,607,0,16,0,0
5,4,5/25/23 0:00,UA,OO,5441,ORD,SYR,1402,1657,1657,0,0,0,N,115,607,,,,0
5,5,5/5/23 0:00,AA,YX,4262,ORD,SYR,1333,1628,1620,-8,0,0,N,115,607,,,,0
5,5,5/5/23 0:00,AA,YX,4345,ORD,SYR,1913,2204,2200,-4,0,0,N,111,607,,,,0
5,5,5/5/23 0:00,B6,B6,116,JFK,SYR,1330,1442,1529,47,0,0,N,72,209,0,0,0,0
5,5,5/5/23 0:00,B6,B6,2516,JFK,SYR,2159,2319,2308,-11,0,0,N,80,209,,,,0
5,5,5/5/23 0:00,B6,B6,656,MCO,SYR,1615,1902,1905,3,0,0,N,167,1053,,,,0
5,5,5/5/23 0:00,DL,9E,5224,JFK,SYR,1359,1520,1556,36,0,0,N,81,209,0,0,0,0
5,5,5/5/23 0:00,DL,9E,5340,JFK,SYR,2250,12,7,-5,0,0,N,82,209,,,,0
5,5,5/5/23 0:00,DL,9E,5350,JFK,SYR,955,1115,1102,-13,0,0,N,80,209,,,,0
5,5,5/5/23 0:00,UA,ZW,3743,ORD,SYR,710,1000,945,-15,0,0,N,110,607,,,,0
5,5,5/5/23 0:00,UA,UA,538,ORD,SYR,1818,2109,2110,1,0,0,N,111,607,,,,0
5,5,5/5/23 0:00,UA,OO,5441,ORD,SYR,1402,1657,1701,4,0,0,N,115,607,,,,0
5,5,5/12/23 0:00,AA,YX,4262,ORD,SYR,1333,1628,1625,-3,0,0,N,115,607,,,,0
5,5,5/12/23 0:00,AA,YX,4345,ORD,SYR,1913,2204,2155,-9,0,0,N,111,607,,,,0
5,5,5/12/23 0:00,B6,B6,116,JFK,SYR,1330,1442,1542,60,0,0,N,72,209,0,1,0,0
5,5,5/12/23 0:00,B6,B6,2516,JFK,SYR,2159,2319,2326,7,0,0,N,80,209,,,,0
5,5,5/12/23 0:00,B6,B6,656,MCO,SYR,1615,1902,1901,-1,0,0,N,167,1053,,,,0
5,5,5/12/23 0:00,DL,9E,5340,JFK,SYR,2230,4,2339,-25,0,0,N,94,209,,,,0
5,5,5/12/23 0:00,DL,9E,5350,JFK,SYR,959,1126,1107,-19,0,0,N,87,209,,,,0
5,5,5/12/23 0:00,DL,YX,5859,JFK,SYR,1329,1503,1440,-23,0,0,N,94,209,,,,0
5,5,5/12/23 0:00,UA,ZW,3743,ORD,SYR,714,1004,955,-9,0,0,N,110,607,,,,0
5,5,5/12/23 0:00,UA,UA,538,ORD,SYR,1818,2109,2115,6,0,0,N,111,607,,,,0
5,5,5/12/23 0:00,UA,OO,5441,ORD,SYR,1402,1657,1703,6,0,0,N,115,607,,,,0
5,5,5/19/23 0:00,AA,YX,4262,ORD,SYR,1333,1628,1614,-14,0,0,N,115,607,,,,0
5,5,5/19/23 0:00,AA,YX,4345,ORD,SYR,1913,2204,2155,-9,0,0,N,111,607,,,,0
5,5,5/19/23 0:00,B6,B6,116,JFK,SYR,1330,1442,1502,20,0,0,N,72,209,0,1,0,0
5,5,5/19/23 0:00,B6,B6,2516,JFK,SYR,2159,2319,2347,28,0,0,N,80,209,0,0,0,0
5,5,5/19/23 0:00,B6,B6,656,MCO,SYR,1615,1902,1957,55,0,0,N,167,1053,0,0,47,0
5,5,5/19/23 0:00,DL,9E,5340,JFK,SYR,2230,4,2355,-9,0,0,N,94,209,,,,0
5,5,5/19/23 0:00,DL,9E,5350,JFK,SYR,959,1126,1126,0,0,0,N,87,209,,,,0
5,5,5/19/23 0:00,DL,YX,5859,JFK,SYR,1329,1503,1442,-21,0,0,N,94,209,,,,0
5,5,5/19/23 0:00,UA,ZW,3743,ORD,SYR,714,1004,1014,10,0,0,N,110,607,,,,0
5,5,5/19/23 0:00,UA,UA,538,ORD,SYR,1818,2109,2105,-4,0,0,N,111,607,,,,0
5,5,5/19/23 0:00,UA,OO,5441,ORD,SYR,1402,1657,1658,1,0,0,N,115,607,,,,0
5,5,5/26/23 0:00,AA,YX,4262,ORD,SYR,1333,1628,1616,-12,0,0,N,115,607,,,,0
5,5,5/26/23 0:00,AA,YX,4345,ORD,SYR,1913,2204,2205,1,0,0,N,111,607,,,,0
5,5,5/26/23 0:00,B6,B6,116,JFK,SYR,1330,1442,1435,-7,0,0,N,72,209,,,,0
5,5,5/26/23 0:00,B6,B6,2516,JFK,SYR,2159,2319,2352,33,0,0,N,80,209,0,6,0,0
5,5,5/26/23 0:00,B6,B6,656,MCO,SYR,1615,1902,2109,127,0,0,N,167,1053,0,0,69,0
5,5,5/26/23 0:00,DL,9E,4896,JFK,SYR,1540,1720,1659,-21,0,0,N,100,209,,,,0
5,5,5/26/23 0:00,DL,9E,5340,JFK,SYR,2230,4,12,8,0,0,N,94,209,,,,0
5,5,5/26/23 0:00,DL,9E,5350,JFK,SYR,959,1126,1114,-12,0,0,N,87,209,,,,0
5,5,5/26/23 0:00,UA,ZW,3743,ORD,SYR,714,1004,1002,-2,0,0,N,110,607,,,,0
5,5,5/26/23 0:00,UA,UA,538,ORD,SYR,1818,2109,2130,21,0,0,N,111,607,0,9,0,0
5,5,5/26/23 0:00,UA,OO,5441,ORD,SYR,1402,1657,1707,10,0,0,N,115,607,,,,0
5,6,5/6/23 0:00,AA,YX,4262,ORD,SYR,1645,1937,1920,-17,0,0,N,112,607,,,,0
5,6,5/6/23 0:00,B6,B6,116,JFK,SYR,1330,1442,1455,13,0,0,N,72,209,,,,0
5,6,5/6/23 0:00,B6,B6,2516,JFK,SYR,2159,2319,15,56,0,0,N,80,209,0,3,0,0
5,6,5/6/23 0:00,B6,B6,656,MCO,SYR,1615,1902,1856,-6,0,0,N,167,1053,,,,0
5,6,5/6/23 0:00,DL,9E,5224,JFK,SYR,1359,1520,1519,-1,0,0,N,81,209,,,,0
5,6,5/6/23 0:00,DL,9E,5340,JFK,SYR,2250,12,2358,-14,0,0,N,82,209,,,,0
5,6,5/6/23 0:00,DL,9E,5350,JFK,SYR,955,1115,1057,-18,0,0,N,80,209,,,,0
5,6,5/6/23 0:00,UA,ZW,3743,ORD,SYR,710,1000,1131,91,0,0,N,110,607,0,19,0,0
5,6,5/6/23 0:00,UA,UA,538,ORD,SYR,1818,2109,2134,25,0,0,N,111,607,0,25,0,0
5,6,5/6/23 0:00,UA,OO,5441,ORD,SYR,1402,1657,1644,-13,0,0,N,115,607,,,,0
5,6,5/6/23 0:00,WN,WN,3718,MCO,SYR,1250,1530,1613,43,0,0,N,160,1053,0,17,0,0
5,6,5/13/23 0:00,AA,YX,4262,ORD,SYR,1645,1937,1933,-4,0,0,N,112,607,,,,0
5,6,5/13/23 0:00,B6,B6,116,JFK,SYR,1330,1442,1447,5,0,0,N,72,209,,,,0
5,6,5/13/23 0:00,B6,B6,2516,JFK,SYR,2159,2319,2314,-5,0,0,N,80,209,,,,0
5,6,5/13/23 0:00,B6,B6,656,MCO,SYR,1615,1902,1853,-9,0,0,N,167,1053,,,,0
5,6,5/13/23 0:00,DL,9E,4896,JFK,SYR,1431,1605,1539,-26,0,0,N,94,209,,,,0
5,6,5/13/23 0:00,DL,9E,5340,JFK,SYR,2230,4,2,-2,0,0,N,94,209,,,,0
5,6,5/13/23 0:00,DL,9E,5350,JFK,SYR,959,1126,1357,151,0,0,N,87,209,0,0,0,0
5,6,5/13/23 0:00,UA,ZW,3743,ORD,SYR,714,1004,954,-10,0,0,N,110,607,,,,0
5,6,5/13/23 0:00,UA,UA,538,ORD,SYR,1818,2109,2119,10,0,0,N,111,607,,,,0
5,6,5/13/23 0:00,UA,OO,5441,ORD,SYR,1402,1657,1700,3,0,0,N,115,607,,,,0
5,6,5/13/23 0:00,WN,WN,3718,MCO,SYR,1250,1530,1528,-2,0,0,N,160,1053,,,,0
5,6,5/20/23 0:00,AA,YX,4262,ORD,SYR,1645,1937,1936,-1,0,0,N,112,607,,,,0
5,6,5/20/23 0:00,B6,B6,116,JFK,SYR,1330,1442,1447,5,0,0,N,72,209,,,,0
5,6,5/20/23 0:00,B6,B6,2516,JFK,SYR,2159,2319,122,123,0,0,N,80,209,0,0,112,0
5,6,5/20/23 0:00,B6,B6,656,MCO,SYR,1615,1902,1839,-23,0,0,N,167,1053,,,,0
5,6,5/20/23 0:00,DL,9E,4896,JFK,SYR,1431,1605,1612,7,0,0,N,94,209,,,,0
5,6,5/20/23 0:00,DL,9E,5340,JFK,SYR,2230,4,3,-1,0,0,N,94,209,,,,0
5,6,5/20/23 0:00,DL,9E,5350,JFK,SYR,959,1126,1104,-22,0,0,N,87,209,,,,0
5,6,5/20/23 0:00,UA,ZW,3743,ORD,SYR,714,1004,946,-18,0,0,N,110,607,,,,0
5,6,5/20/23 0:00,UA,UA,538,ORD,SYR,1818,2109,2205,56,0,0,N,111,607,0,0,51,0
5,6,5/20/23 0:00,UA,OO,5441,ORD,SYR,1402,1657,1654,-3,0,0,N,115,607,,,,0
5,6,5/20/23 0:00,WN,WN,3718,MCO,SYR,1250,1530,1539,9,0,0,N,160,1053,,,,0
5,6,5/27/23 0:00,AA,YX,4262,ORD,SYR,1645,1937,1941,4,0,0,N,112,607,,,,0
5,6,5/27/23 0:00,B6,B6,116,JFK,SYR,1330,1442,1426,-16,0,0,N,72,209,,,,0
5,6,5/27/23 0:00,B6,B6,2516,JFK,SYR,2159,2319,2301,-18,0,0,N,80,209,,,,0
5,6,5/27/23 0:00,B6,B6,656,MCO,SYR,1615,1902,1929,27,0,0,N,167,1053,0,3,0,0
5,6,5/27/23 0:00,DL,9E,4896,JFK,SYR,1540,1720,1651,-29,0,0,N,100,209,,,,0
5,6,5/27/23 0:00,DL,9E,5340,JFK,SYR,2230,4,2353,-11,0,0,N,94,209,,,,0
5,6,5/27/23 0:00,DL,9E,5350,JFK,SYR,959,1126,1109,-17,0,0,N,87,209,,,,0
5,6,5/27/23 0:00,UA,ZW,3743,ORD,SYR,714,1004,952,-12,0,0,N,110,607,,,,0
5,6,5/27/23 0:00,UA,UA,538,ORD,SYR,1818,2109,2131,22,0,0,N,111,607,0,22,0,0
5,6,5/27/23 0:00,UA,OO,5441,ORD,SYR,1402,1657,1724,27,0,0,N,115,607,0,0,0,0
5,6,5/27/23 0:00,WN,WN,3718,MCO,SYR,1250,1530,1532,2,0,0,N,160,1053,,,,0
5,7,5/7/23 0:00,AA,YX,4262,ORD,SYR,1358,1649,1629,-20,0,0,N,111,607,,,,0
5,7,5/7/23 0:00,AA,YX,4345,ORD,SYR,1913,2204,2149,-15,0,0,N,111,607,,,,0
5,7,5/7/23 0:00,B6,B6,116,JFK,SYR,1330,1442,1455,13,0,0,N,72,209,,,,0
5,7,5/7/23 0:00,B6,B6,2516,JFK,SYR,2159,2319,2331,12,0,0,N,80,209,,,,0
5,7,5/7/23 0:00,B6,B6,656,MCO,SYR,1615,1902,1857,-5,0,0,N,167,1053,,,,0
5,7,5/7/23 0:00,DL,9E,5224,JFK,SYR,1359,1520,1512,-8,0,0,N,81,209,,,,0
5,7,5/7/23 0:00,DL,9E,5340,JFK,SYR,2250,12,31,19,0,0,N,82,209,0,0,5,0
5,7,5/7/23 0:00,DL,9E,5350,JFK,SYR,955,1115,1110,-5,0,0,N,80,209,,,,0
5,7,5/7/23 0:00,UA,ZW,3743,ORD,SYR,710,1000,1014,14,0,0,N,110,607,,,,0
5,7,5/7/23 0:00,UA,UA,538,ORD,SYR,1818,2109,2106,-3,0,0,N,111,607,,,,0
5,7,5/7/23 0:00,UA,OO,5441,ORD,SYR,1402,1657,1651,-6,0,0,N,115,607,,,,0
5,7,5/14/23 0:00,AA,YX,4262,ORD,SYR,1333,1628,1626,-2,0,0,N,115,607,,,,0
5,7,5/14/23 0:00,AA,YX,4345,ORD,SYR,1913,2204,2201,-3,0,0,N,111,607,,,,0
5,7,5/14/23 0:00,B6,B6,116,JFK,SYR,1330,1442,1440,-2,0,0,N,72,209,,,,0
5,7,5/14/23 0:00,B6,B6,2516,JFK,SYR,2159,2319,2258,-21,0,0,N,80,209,,,,0
5,7,5/14/23 0:00,B6,B6,656,MCO,SYR,1615,1902,2009,67,0,0,N,167,1053,0,2,0,0
5,7,5/14/23 0:00,DL,9E,5340,JFK,SYR,2230,4,2341,-23,0,0,N,94,209,,,,0
5,7,5/14/23 0:00,DL,9E,5350,JFK,SYR,959,1126,1111,-15,0,0,N,87,209,,,,0
5,7,5/14/23 0:00,DL,YX,5859,JFK,SYR,1329,1503,1443,-20,0,0,N,94,209,,,,0
5,7,5/14/23 0:00,UA,ZW,3743,ORD,SYR,714,1004,1000,-4,0,0,N,110,607,,,,0
5,7,5/14/23 0:00,UA,UA,538,ORD,SYR,1818,2109,2157,48,0,0,N,111,607,0,0,48,0
5,7,5/14/23 0:00,UA,OO,5441,ORD,SYR,1402,1657,1640,-17,0,0,N,115,607,,,,0
5,7,5/21/23 0:00,AA,YX,4262,ORD,SYR,1333,1628,1609,-19,0,0,N,115,607,,,,0
5,7,5/21/23 0:00,AA,YX,4345,ORD,SYR,1913,2204,2153,-11,0,0,N,111,607,,,,0
5,7,5/21/23 0:00,B6,B6,116,JFK,SYR,1330,1442,1445,3,0,0,N,72,209,,,,0
5,7,5/21/23 0:00,B6,B6,2516,JFK,SYR,2159,2319,2259,-20,0,0,N,80,209,,,,0
5,7,5/21/23 0:00,B6,B6,656,MCO,SYR,1615,1902,1847,-15,0,0,N,167,1053,,,,0
5,7,5/21/23 0:00,DL,9E,5340,JFK,SYR,2230,4,2344,-20,0,0,N,94,209,,,,0
5,7,5/21/23 0:00,DL,9E,5350,JFK,SYR,959,1126,1107,-19,0,0,N,87,209,,,,0
5,7,5/21/23 0:00,DL,YX,5859,JFK,SYR,1329,1503,1437,-26,0,0,N,94,209,,,,0
5,7,5/21/23 0:00,UA,ZW,3743,ORD,SYR,714,1004,1019,15,0,0,N,110,607,0,15,0,0
5,7,5/21/23 0:00,UA,UA,538,ORD,SYR,1818,2109,2057,-12,0,0,N,111,607,,,,0
5,7,5/21/23 0:00,UA,OO,5441,ORD,SYR,1402,1657,1707,10,0,0,N,115,607,,,,0
5,7,5/28/23 0:00,AA,YX,4262,ORD,SYR,1333,1628,1628,0,0,0,N,115,607,,,,0
5,7,5/28/23 0:00,AA,YX,4345,ORD,SYR,1913,2204,2155,-9,0,0,N,111,607,,,,0
5,7,5/28/23 0:00,B6,B6,116,JFK,SYR,1330,1442,1442,0,0,0,N,72,209,,,,0
5,7,5/28/23 0:00,B6,B6,2516,JFK,SYR,2159,2319,141,142,0,0,N,80,209,0,0,0,0
5,7,5/28/23 0:00,B6,B6,656,MCO,SYR,1615,1902,1840,-22,0,0,N,167,1053,,,,0
5,7,5/28/23 0:00,DL,9E,4896,JFK,SYR,1540,1720,1830,70,0,0,N,100,209,0,38,0,0
5,7,5/28/23 0:00,DL,9E,5340,JFK,SYR,2230,4,2344,-20,0,0,N,94,209,,,,0
5,7,5/28/23 0:00,DL,9E,5350,JFK,SYR,959,1126,1106,-20,0,0,N,87,209,,,,0
5,7,5/28/23 0:00,UA,ZW,3743,ORD,SYR,714,1004,958,-6,0,0,N,110,607,,,,0
5,7,5/28/23 0:00,UA,UA,538,ORD,SYR,1818,2109,2100,-9,0,0,N,111,607,,,,0
5,7,5/28/23 0:00,UA,OO,5441,ORD,SYR,1402,1657,1659,2,0,0,N,115,607,,,,0
6,1,6/5/23 0:00,AA,MQ,3402,ORD,SYR,1939,2228,2221,-7,0,0,N,109,607,,,,0
6,1,6/5/23 0:00,AA,MQ,3949,ORD,SYR,1315,1604,1613,9,0,0,N,109,607,,,,0
6,1,6/5/23 0:00,B6,B6,116,JFK,SYR,1330,1442,1442,0,0,0,N,72,209,,,,0
6,1,6/5/23 0:00,B6,B6,2516,JFK,SYR,2159,2319,2259,-20,0,0,N,80,209,,,,0
6,1,6/5/23 0:00,B6,B6,656,MCO,SYR,1615,1902,1856,-6,0,0,N,167,1053,,,,0
6,1,6/5/23 0:00,DL,9E,5118,JFK,SYR,1359,1523,1516,-7,0,0,N,84,209,,,,0
6,1,6/5/23 0:00,DL,9E,5464,JFK,SYR,2250,21,10,-11,0,0,N,91,209,,,,0
6,1,6/5/23 0:00,UA,OO,4802,ORD,SYR,1400,1656,1706,10,0,0,N,116,607,,,,0
6,1,6/5/23 0:00,UA,UA,538,ORD,SYR,1816,2110,2052,-18,0,0,N,114,607,,,,0
6,1,6/5/23 0:00,UA,OO,5451,ORD,SYR,711,1004,1011,7,0,0,N,113,607,,,,0
6,1,6/12/23 0:00,AA,MQ,3402,ORD,SYR,1939,2228,2238,10,0,0,N,109,607,,,,0
6,1,6/12/23 0:00,AA,MQ,3949,ORD,SYR,1315,1604,1601,-3,0,0,N,109,607,,,,0
6,1,6/12/23 0:00,B6,B6,2516,JFK,SYR,2000,2128,2121,-7,0,0,N,88,209,,,,0
6,1,6/12/23 0:00,B6,B6,656,MCO,SYR,1615,1902,1917,15,0,0,N,167,1053,0,15,0,0
6,1,6/12/23 0:00,DL,9E,5118,JFK,SYR,1359,1523,1531,8,0,0,N,84,209,,,,0
6,1,6/12/23 0:00,DL,9E,5464,JFK,SYR,2250,21,,,1,0,N,91,209,,,,0
6,1,6/12/23 0:00,UA,OO,4802,ORD,SYR,1400,1656,1655,-1,0,0,N,116,607,,,,0
6,1,6/12/23 0:00,UA,UA,538,ORD,SYR,1816,2110,2054,-16,0,0,N,114,607,,,,0
6,1,6/12/23 0:00,UA,OO,5451,ORD,SYR,711,1004,956,-8,0,0,N,113,607,,,,0
6,1,6/19/23 0:00,AA,MQ,3402,ORD,SYR,1939,2228,2222,-6,0,0,N,109,607,,,,0
6,1,6/19/23 0:00,AA,MQ,3949,ORD,SYR,1315,1604,1555,-9,0,0,N,109,607,,,,0
6,1,6/19/23 0:00,B6,B6,2516,JFK,SYR,2137,2302,2309,7,0,0,N,85,209,,,,0
6,1,6/19/23 0:00,B6,B6,656,MCO,SYR,1639,1920,1919,-1,0,0,N,161,1053,,,,0
6,1,6/19/23 0:00,DL,9E,5118,JFK,SYR,1359,1523,1519,-4,0,0,N,84,209,,,,0
6,1,6/19/23 0:00,DL,9E,5464,JFK,SYR,2250,21,31,10,0,0,N,91,209,,,,0
6,1,6/19/23 0:00,UA,OO,4802,ORD,SYR,1400,1656,1645,-11,0,0,N,116,607,,,,0
6,1,6/19/23 0:00,UA,UA,538,ORD,SYR,1816,2110,2052,-18,0,0,N,114,607,,,,0
6,1,6/19/23 0:00,UA,OO,5451,ORD,SYR,711,1004,1008,4,0,0,N,113,607,,,,0
6,1,6/26/23 0:00,AA,MQ,3402,ORD,SYR,1939,2228,2305,37,0,0,N,109,607,0,0,13,0
6,1,6/26/23 0:00,AA,MQ,3949,ORD,SYR,1315,1604,1610,6,0,0,N,109,607,,,,0
6,1,6/26/23 0:00,B6,B6,2516,JFK,SYR,2137,2302,,,1,0,N,85,209,,,,0
6,1,6/26/23 0:00,B6,B6,656,MCO,SYR,1639,1920,1919,-1,0,0,N,161,1053,,,,0
6,1,6/26/23 0:00,DL,9E,5118,JFK,SYR,1359,1523,1704,101,0,0,N,84,209,0,11,90,0
6,1,6/26/23 0:00,DL,9E,5464,JFK,SYR,2250,21,,,1,0,N,91,209,,,,0
6,1,6/26/23 0:00,UA,UA,210,ORD,SYR,1820,2114,2214,60,0,0,N,114,607,0,0,0,0
6,1,6/26/23 0:00,UA,G7,4537,ORD,SYR,1400,1654,1706,12,0,0,N,114,607,,,,0
6,1,6/26/23 0:00,UA,OO,5574,ORD,SYR,711,1004,948,-16,0,0,N,113,607,,,,0
6,2,6/6/23 0:00,AA,MQ,3402,ORD,SYR,1939,2228,2219,-9,0,0,N,109,607,,,,0
6,2,6/6/23 0:00,AA,ZW,6233,ORD,SYR,1315,1603,1549,-14,0,0,N,108,607,,,,0
6,2,6/6/23 0:00,B6,B6,2516,JFK,SYR,2000,2128,2209,41,0,0,N,88,209,0,32,0,0
6,2,6/6/23 0:00,B6,B6,656,MCO,SYR,1615,1902,2206,184,0,0,N,167,1053,0,10,170,0
6,2,6/6/23 0:00,DL,9E,5118,JFK,SYR,1359,1523,1512,-11,0,0,N,84,209,,,,0
6,2,6/6/23 0:00,DL,9E,5464,JFK,SYR,2250,21,2,-19,0,0,N,91,209,,,,0
6,2,6/6/23 0:00,UA,OO,4802,ORD,SYR,1400,1656,1655,-1,0,0,N,116,607,,,,0
