MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,CRS_ELAPSED_TIME,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS
7,5,7/21/23 0:00,B6,B6,2516,JFK,SYR,2139,2302,2349,47,0,0,N,83,209,0,16,0,0
7,5,7/21/23 0:00,B6,B6,656,MCO,SYR,1649,1935,2152,137,0,0,N,166,1053,23,7,107,0
7,5,7/21/23 0:00,DL,9E,5118,JFK,SYR,1429,1604,1739,95,0,0,N,95,209,0,0,95,0
7,5,7/21/23 0:00,DL,9E,5464,JFK,SYR,2250,26,56,30,0,0,N,96,209,0,5,25,0
7,5,7/21/23 0:00,UA,OO,4802,ORD,SYR,1400,1656,1708,12,0,0,N,116,607,,,,0
7,5,7/21/23 0:00,UA,OO,5574,ORD,SYR,711,1004,949,-15,0,0,N,113,607,,,,0
7,5,7/21/23 0:00,UA,UA,636,ORD,SYR,2105,2359,2358,-1,0,0,N,114,607,,,,0
7,5,7/28/23 0:00,AA,MQ,3402,ORD,SYR,1836,2132,2125,-7,0,0,N,116,607,,,,0
7,5,7/28/23 0:00,AA,MQ,3854,ORD,SYR,814,1112,1246,94,0,0,N,118,607,11,11,72,0
7,5,7/28/23 0:00,AA,MQ,3949,ORD,SYR,1315,1606,1634,28,0,0,N,111,607,0,0,28,0
7,5,7/28/23 0:00,B6,B6,2516,JFK,SYR,2139,2302,23,81,0,0,N,83,209,0,51,0,0
7,5,7/28/23 0:00,B6,B6,656,MCO,SYR,1649,1935,2023,48,0,0,N,166,1053,0,5,4,0
7,5,7/28/23 0:00,DL,9E,5118,JFK,SYR,1429,1604,1545,-19,0,0,N,95,209,,,,0
7,5,7/28/23 0:00,DL,9E,5464,JFK,SYR,2250,26,132,66,0,0,N,96,209,0,37,27,0
7,5,7/28/23 0:00,UA,OO,4802,ORD,SYR,1400,1656,1650,-6,0,0,N,116,607,,,,0
7,5,7/28/23 0:00,UA,OO,5574,ORD,SYR,711,1004,1014,10,0,0,N,113,607,,,,0
7,5,7/28/23 0:00,UA,UA,636,ORD,SYR,2105,2359,345,226,0,0,N,114,607,117,31,78,0
7,6,7/1/23 0:00,AA,MQ,3402,ORD,SYR,2046,2341,43,62,0,0,N,115,607,0,0,42,0
7,6,7/1/23 0:00,AA,MQ,3949,ORD,SYR,1315,1604,1609,5,0,0,N,109,607,,,,0
7,6,7/1/23 0:00,B6,B6,2516,JFK,SYR,2137,2302,49,107,0,0,N,85,209,0,0,38,0
7,6,7/1/23 0:00,B6,B6,656,MCO,SYR,1639,1920,1926,6,0,0,N,161,1053,,,,0
7,6,7/1/23 0:00,DL,9E,5118,JFK,SYR,1359,1523,1518,-5,0,0,N,84,209,,,,0
7,6,7/1/23 0:00,DL,9E,5464,JFK,SYR,2250,21,21,0,0,0,N,91,209,,,,0
7,6,7/1/23 0:00,UA,OO,4802,ORD,SYR,1402,1658,1652,-6,0,0,N,116,607,,,,0
7,6,7/1/23 0:00,UA,OO,5574,ORD,SYR,711,1004,1023,19,0,0,N,113,607,0,0,0,0
7,6,7/1/23 0:00,UA,UA,636,ORD,SYR,2105,2359,154,115,0,0,N,114,607,0,0,19,0
7,6,7/1/23 0:00,WN,WN,775,MCO,SYR,1340,1630,1654,24,0,0,N,170,1053,0,0,0,0
7,6,7/8/23 0:00,AA,MQ,3402,ORD,SYR,1836,2132,2126,-6,0,0,N,116,607,,,,0
7,6,7/8/23 0:00,AA,MQ,3949,ORD,SYR,1315,1606,1547,-19,0,0,N,111,607,,,,0
7,6,7/8/23 0:00,AA,OO,4837,ORD,SYR,815,1114,1052,-22,0,0,N,119,607,,,,0
7,6,7/8/23 0:00,B6,B6,2516,JFK,SYR,2139,2302,38,96,0,0,N,83,209,0,0,67,0
7,6,7/8/23 0:00,B6,B6,656,MCO,SYR,1649,1935,2217,162,0,0,N,166,1053,0,9,45,0
7,6,7/8/23 0:00,DL,9E,5118,JFK,SYR,1359,1523,1510,-13,0,0,N,84,209,,,,0
7,6,7/8/23 0:00,DL,9E,5464,JFK,SYR,2250,21,2356,-25,0,0,N,91,209,,,,0
7,6,7/8/23 0:00,UA,OO,4802,ORD,SYR,1402,1658,1652,-6,0,0,N,116,607,,,,0
7,6,7/8/23 0:00,UA,OO,5574,ORD,SYR,711,1004,1024,20,0,0,N,113,607,0,0,0,0
7,6,7/8/23 0:00,UA,UA,636,ORD,SYR,2105,2359,4,5,0,0,N,114,607,,,,0
7,6,7/8/23 0:00,WN,WN,775,MCO,SYR,1340,1630,1637,7,0,0,N,170,1053,,,,0
7,6,7/15/23 0:00,AA,MQ,3402,ORD,SYR,1836,2132,2125,-7,0,0,N,116,607,,,,0
7,6,7/15/23 0:00,AA,MQ,3949,ORD,SYR,1315,1606,1548,-18,0,0,N,111,607,,,,0
7,6,7/15/23 0:00,AA,OO,4837,ORD,SYR,815,1114,1102,-12,0,0,N,119,607,,,,0
7,6,7/15/23 0:00,B6,B6,2516,JFK,SYR,2139,2302,37,95,0,0,N,83,209,0,61,12,0
7,6,7/15/23 0:00,B6,B6,656,MCO,SYR,1649,1935,2004,29,0,0,N,166,1053,0,3,6,0
7,6,7/15/23 0:00,DL,9E,5118,JFK,SYR,1429,1604,1536,-28,0,0,N,95,209,,,,0
7,6,7/15/23 0:00,DL,9E,5464,JFK,SYR,2250,26,112,46,0,0,N,96,209,0,0,46,0
7,6,7/15/23 0:00,UA,OO,4802,ORD,SYR,1402,1658,1709,11,0,0,N,116,607,,,,0
7,6,7/15/23 0:00,UA,OO,5574,ORD,SYR,711,1004,948,-16,0,0,N,113,607,,,,0
7,6,7/15/23 0:00,UA,UA,636,ORD,SYR,2105,2359,101,62,0,0,N,114,607,0,0,34,0
7,6,7/15/23 0:00,WN,WN,3329,MCO,SYR,1340,1620,1625,5,0,0,N,160,1053,,,,0
7,6,7/22/23 0:00,AA,MQ,3402,ORD,SYR,1836,2132,2143,11,0,0,N,116,607,,,,0
7,6,7/22/23 0:00,AA,MQ,3949,ORD,SYR,1315,1606,1551,-15,0,0,N,111,607,,,,0
7,6,7/22/23 0:00,AA,OO,4837,ORD,SYR,815,1114,1049,-25,0,0,N,119,607,,,,0
7,6,7/22/23 0:00,B6,B6,2516,JFK,SYR,2139,2302,2251,-11,0,0,N,83,209,,,,0
7,6,7/22/23 0:00,B6,B6,656,MCO,SYR,1649,1935,,,1,0,N,166,1053,,,,0
7,6,7/22/23 0:00,DL,9E,5118,JFK,SYR,1429,1604,1523,-41,0,0,N,95,209,,,,0
7,6,7/22/23 0:00,DL,9E,5464,JFK,SYR,2250,26,2356,-30,0,0,N,96,209,,,,0
7,6,7/22/23 0:00,UA,OO,4802,ORD,SYR,1402,1658,1704,6,0,0,N,116,607,,,,0
7,6,7/22/23 0:00,UA,OO,5574,ORD,SYR,711,1004,957,-7,0,0,N,113,607,,,,0
7,6,7/22/23 0:00,UA,UA,636,ORD,SYR,2105,2359,46,47,0,0,N,114,607,0,0,46,0
7,6,7/22/23 0:00,WN,WN,3329,MCO,SYR,1340,1620,1555,-25,0,0,N,160,1053,,,,0
7,6,7/29/23 0:00,AA,MQ,3402,ORD,SYR,1836,2132,2132,0,0,0,N,116,607,,,,0
7,6,7/29/23 0:00,AA,MQ,3949,ORD,SYR,1315,1606,1725,79,0,0,N,111,607,0,79,0,0
7,6,7/29/23 0:00,AA,OO,4837,ORD,SYR,815,1114,1122,8,0,0,N,119,607,,,,0
7,6,7/29/23 0:00,B6,B6,2516,JFK,SYR,2139,2302,155,173,0,0,N,83,209,0,0,121,0
7,6,7/29/23 0:00,B6,B6,656,MCO,SYR,1649,1935,2226,171,0,0,N,166,1053,0,73,98,0
7,6,7/29/23 0:00,DL,9E,5118,JFK,SYR,1429,1604,1557,-7,0,0,N,95,209,,,,0
7,6,7/29/23 0:00,DL,9E,5464,JFK,SYR,2250,26,,,1,0,N,96,209,,,,0
7,6,7/29/23 0:00,UA,OO,4802,ORD,SYR,1402,1658,1739,41,0,0,N,116,607,0,0,41,0
7,6,7/29/23 0:00,UA,OO,5574,ORD,SYR,711,1004,1103,59,0,0,N,113,607,0,0,59,0
7,6,7/29/23 0:00,UA,UA,636,ORD,SYR,2105,2359,48,49,0,0,N,114,607,0,0,0,0
7,6,7/29/23 0:00,WN,WN,3329,MCO,SYR,1340,1620,1704,44,0,0,N,160,1053,0,0,12,0
7,7,7/2/23 0:00,AA,MQ,3402,ORD,SYR,1939,2228,2322,54,0,0,N,109,607,54,0,0,0
7,7,7/2/23 0:00,AA,MQ,3949,ORD,SYR,1315,1604,1604,0,0,0,N,109,607,,,,0
7,7,7/2/23 0:00,B6,B6,2516,JFK,SYR,2137,2302,214,192,0,0,N,85,209,0,192,0,0
7,7,7/2/23 0:00,B6,B6,656,MCO,SYR,1639,1920,1901,-19,0,0,N,161,1053,,,,0
7,7,7/2/23 0:00,DL,9E,5118,JFK,SYR,1359,1523,1503,-20,0,0,N,84,209,,,,0
7,7,7/2/23 0:00,DL,9E,5464,JFK,SYR,2250,21,26,5,0,0,N,91,209,,,,0
7,7,7/2/23 0:00,UA,OO,4802,ORD,SYR,1400,1656,1740,44,0,0,N,116,607,0,0,44,0
7,7,7/2/23 0:00,UA,UA,636,ORD,SYR,2105,2359,1,2,0,0,N,114,607,,,,0
7,7,7/9/23 0:00,AA,MQ,3402,ORD,SYR,1836,2132,2141,9,0,0,N,116,607,,,,0
7,7,7/9/23 0:00,AA,MQ,3854,ORD,SYR,814,1112,1112,0,0,0,N,118,607,,,,0
7,7,7/9/23 0:00,AA,MQ,3949,ORD,SYR,1315,1606,1554,-12,0,0,N,111,607,,,,0
7,7,7/9/23 0:00,B6,B6,2516,JFK,SYR,2139,2302,333,271,0,0,N,83,209,0,0,0,0
7,7,7/9/23 0:00,B6,B6,656,MCO,SYR,1649,1935,2202,147,0,0,N,166,1053,0,0,0,0
7,7,7/9/23 0:00,DL,9E,5118,JFK,SYR,1359,1523,,,1,0,N,84,209,,,,0
7,7,7/9/23 0:00,DL,9E,5464,JFK,SYR,2250,21,,,1,0,N,91,209,,,,0
7,7,7/9/23 0:00,UA,OO,4802,ORD,SYR,1400,1656,1655,-1,0,0,N,116,607,,,,0
7,7,7/9/23 0:00,UA,OO,5574,ORD,SYR,711,1004,1005,1,0,0,N,113,607,,,,0
7,7,7/9/23 0:00,UA,UA,636,ORD,SYR,2105,2359,3,4,0,0,N,114,607,,,,0
7,7,7/16/23 0:00,AA,MQ,3402,ORD,SYR,1836,2132,2125,-7,0,0,N,116,607,,,,0
7,7,7/16/23 0:00,AA,MQ,3854,ORD,SYR,814,1112,1049,-23,0,0,N,118,607,,,,0
7,7,7/16/23 0:00,AA,MQ,3949,ORD,SYR,1315,1606,1612,6,0,0,N,111,607,,,,0
7,7,7/16/23 0:00,B6,B6,2516,JFK,SYR,2139,2302,,,1,0,N,83,209,,,,0
7,7,7/16/23 0:00,B6,B6,656,MCO,SYR,1649,1935,,,1,0,N,166,1053,,,,0
7,7,7/16/23 0:00,DL,9E,5118,JFK,SYR,1429,1604,1658,54,0,0,N,95,209,34,20,0,0
7,7,7/16/23 0:00,DL,9E,5401,JFK,SYR,2250,26,,,1,0,N,96,209,,,,0
7,7,7/16/23 0:00,UA,OO,4802,ORD,SYR,1400,1656,1706,10,0,0,N,116,607,,,,0
7,7,7/16/23 0:00,UA,OO,5574,ORD,SYR,711,1004,1003,-1,0,0,N,113,607,,,,0
7,7,7/16/23 0:00,UA,UA,636,ORD,SYR,2105,2359,2353,-6,0,0,N,114,607,,,,0
7,7,7/23/23 0:00,AA,MQ,3402,ORD,SYR,1836,2132,2129,-3,0,0,N,116,607,,,,0
7,7,7/23/23 0:00,AA,MQ,3854,ORD,SYR,814,1112,1118,6,0,0,N,118,607,,,,0
7,7,7/23/23 0:00,AA,MQ,3949,ORD,SYR,1315,1606,1608,2,0,0,N,111,607,,,,0
7,7,7/23/23 0:00,B6,B6,2516,JFK,SYR,2139,2302,8,66,0,0,N,83,209,0,0,57,0
7,7,7/23/23 0:00,B6,B6,656,MCO,SYR,1649,1935,207,392,0,0,N,166,1053,0,0,374,0
7,7,7/23/23 0:00,DL,9E,5118,JFK,SYR,1429,1604,1537,-27,0,0,N,95,209,,,,0
7,7,7/23/23 0:00,DL,9E,5401,JFK,SYR,2250,26,100,34,0,0,N,96,209,0,0,34,0
7,7,7/23/23 0:00,UA,OO,4802,ORD,SYR,1400,1656,1710,14,0,0,N,116,607,,,,0
7,7,7/23/23 0:00,UA,OO,5574,ORD,SYR,711,1004,1008,4,0,0,N,113,607,,,,0
7,7,7/23/23 0:00,UA,UA,636,ORD,SYR,2105,2359,119,80,0,0,N,114,607,0,0,0,0
7,7,7/30/23 0:00,AA,MQ,3402,ORD,SYR,1836,2132,2111,-21,0,0,N,116,607,,,,0
7,7,7/30/23 0:00,AA,MQ,3854,ORD,SYR,814,1112,1052,-20,0,0,N,118,607,,,,0
7,7,7/30/23 0:00,AA,MQ,3949,ORD,SYR,1315,1606,1628,22,0,0,N,111,607,0,0,22,0
7,7,7/30/23 0:00,B6,B6,2516,JFK,SYR,2139,2302,2307,5,0,0,N,83,209,,,,0
7,7,7/30/23 0:00,B6,B6,656,MCO,SYR,1649,1935,2005,30,0,0,N,166,1053,0,21,0,0
7,7,7/30/23 0:00,DL,9E,5118,JFK,SYR,1429,1604,1531,-33,0,0,N,95,209,,,,0
7,7,7/30/23 0:00,DL,9E,5401,JFK,SYR,2250,26,57,31,0,0,N,96,209,0,31,0,0
7,7,7/30/23 0:00,UA,OO,4802,ORD,SYR,1400,1656,1642,-14,0,0,N,116,607,,,,0
7,7,7/30/23 0:00,UA,OO,5574,ORD,SYR,711,1004,1120,76,0,0,N,113,607,0,0,0,0
7,7,7/30/23 0:00,UA,UA,636,ORD,SYR,2105,2359,14,15,0,0,N,114,607,0,0,11,0
9,1,9/4/23 0:00,AA,MQ,3324,ORD,SYR,2025,2321,32,71,0,0,N,116,607,0,0,71,0
9,1,9/4/23 0:00,AA,MQ,3854,ORD,SYR,815,1107,1058,-9,0,0,N,112,607,,,,0
9,1,9/4/23 0:00,AA,MQ,4203,ORD,SYR,1319,1611,1622,11,0,0,N,112,607,,,,0
9,1,9/4/23 0:00,B6,B6,2516,JFK,SYR,2140,2303,2251,-12,0,0,N,83,209,,,,0
9,1,9/4/23 0:00,B6,B6,656,MCO,SYR,1646,1932,1916,-16,0,0,N,166,1053,,,,0
9,1,9/4/23 0:00,DL,9E,5118,JFK,SYR,1429,1603,1534,-29,0,0,N,94,209,,,,0
9,1,9/4/23 0:00,DL,9E,5464,JFK,SYR,2250,25,33,8,0,0,N,95,209,,,,0
9,1,9/4/23 0:00,UA,OO,5574,ORD,SYR,711,1004,1014,10,0,0,N,113,607,,,,0
9,1,9/4/23 0:00,UA,UA,210,ORD,SYR,1820,2114,2110,-4,0,0,N,114,607,,,,0
9,1,9/4/23 0:00,UA,UA,2637,ORD,SYR,1355,1645,1653,8,0,0,N,110,607,,,,0
9,1,9/11/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2157,3,0,0,N,119,607,,,,0
9,1,9/11/23 0:00,AA,MQ,3854,ORD,SYR,820,1114,1118,4,0,0,N,114,607,,,,0
9,1,9/11/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1607,-2,0,0,N,108,607,,,,0
9,1,9/11/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,,,1,0,N,80,209,,,,0
9,1,9/11/23 0:00,B6,B6,656,MCO,SYR,807,1050,1045,-5,0,0,N,163,1053,,,,0
9,1,9/11/23 0:00,DL,9E,4988,JFK,SYR,2300,23,,,1,0,N,83,209,,,,0
9,1,9/11/23 0:00,DL,9E,5325,JFK,SYR,1520,1651,1942,171,0,0,N,91,209,0,129,0,0
9,1,9/11/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1157,2,0,0,N,115,607,,,,0
9,1,9/11/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1654,10,0,0,N,109,607,,,,0
9,1,9/11/23 0:00,UA,UA,538,ORD,SYR,1800,2048,2127,39,0,0,N,108,607,0,4,0,0
9,1,9/18/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2143,-11,0,0,N,119,607,,,,0
9,1,9/18/23 0:00,AA,MQ,3854,ORD,SYR,820,1114,1100,-14,0,0,N,114,607,,,,0
9,1,9/18/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1557,-12,0,0,N,108,607,,,,0
9,1,9/18/23 0:00,B6,B6,116,JFK,SYR,1330,1439,1449,10,0,0,N,69,209,,,,0
9,1,9/18/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,2304,-11,0,0,N,80,209,,,,0
9,1,9/18/23 0:00,B6,B6,656,MCO,SYR,807,1050,1046,-4,0,0,N,163,1053,,,,0
9,1,9/18/23 0:00,DL,9E,4988,JFK,SYR,2233,2359,22,23,0,0,N,86,209,0,10,13,0
9,1,9/18/23 0:00,DL,9E,5175,JFK,SYR,1520,1651,1629,-22,0,0,N,91,209,,,,0
9,1,9/18/23 0:00,DL,9E,5183,JFK,SYR,1059,1214,1208,-6,0,0,N,75,209,,,,0
9,1,9/18/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1202,7,0,0,N,115,607,,,,0
9,1,9/18/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1641,-3,0,0,N,109,607,,,,0
9,1,9/18/23 0:00,UA,UA,538,ORD,SYR,1809,2057,2046,-11,0,0,N,108,607,,,,0
9,1,9/25/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2153,-1,0,0,N,119,607,,,,0
9,1,9/25/23 0:00,AA,MQ,3854,ORD,SYR,820,1114,1120,6,0,0,N,114,607,,,,0
9,1,9/25/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1603,-6,0,0,N,108,607,,,,0
9,1,9/25/23 0:00,B6,B6,116,JFK,SYR,1330,1439,1431,-8,0,0,N,69,209,,,,0
9,1,9/25/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,44,89,0,0,N,80,209,0,3,79,0
9,1,9/25/23 0:00,B6,B6,656,MCO,SYR,807,1050,1053,3,0,0,N,163,1053,,,,0
9,1,9/25/23 0:00,DL,9E,4988,JFK,SYR,2233,2359,151,112,0,0,N,86,209,0,5,107,0
9,1,9/25/23 0:00,DL,9E,5175,JFK,SYR,1520,1651,1641,-10,0,0,N,91,209,,,,0
9,1,9/25/23 0:00,DL,9E,5183,JFK,SYR,1059,1214,1212,-2,0,0,N,75,209,,,,0
9,1,9/25/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1214,19,0,0,N,115,607,0,0,0,0
9,1,9/25/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1701,17,0,0,N,109,607,0,0,0,0
9,1,9/25/23 0:00,UA,UA,538,ORD,SYR,1809,2057,2106,9,0,0,N,108,607,,,,0
9,2,9/5/23 0:00,AA,MQ,3324,ORD,SYR,2025,2321,2347,26,0,0,N,116,607,0,23,0,0
9,2,9/5/23 0:00,AA,MQ,4203,ORD,SYR,1319,1611,1556,-15,0,0,N,112,607,,,,0
9,2,9/5/23 0:00,AA,OO,4996,ORD,SYR,820,1113,1104,-9,0,0,N,113,607,,,,0
9,2,9/5/23 0:00,B6,B6,2516,JFK,SYR,2200,2323,2308,-15,0,0,N,83,209,,,,0
9,2,9/5/23 0:00,B6,B6,656,MCO,SYR,1646,1932,1925,-7,0,0,N,166,1053,,,,0
9,2,9/5/23 0:00,DL,9E,4988,JFK,SYR,2300,23,23,0,0,0,N,83,209,,,,0
9,2,9/5/23 0:00,DL,9E,5325,JFK,SYR,1520,1651,1622,-29,0,0,N,91,209,,,,0
9,2,9/5/23 0:00,UA,OO,5474,ORD,SYR,847,1144,1138,-6,0,0,N,117,607,,,,0
9,2,9/5/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1734,50,0,0,N,109,607,0,0,0,0
9,2,9/5/23 0:00,UA,UA,538,ORD,SYR,1800,2048,2056,8,0,0,N,108,607,,,,0
9,2,9/12/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2223,29,0,0,N,119,607,0,0,29,0
9,2,9/12/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1604,-5,0,0,N,108,607,,,,0
9,2,9/12/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,2316,1,0,0,N,80,209,,,,0
9,2,9/12/23 0:00,DL,9E,4988,JFK,SYR,2300,23,49,26,0,0,N,83,209,0,0,0,0
9,2,9/12/23 0:00,DL,9E,5325,JFK,SYR,1520,1651,1634,-17,0,0,N,91,209,,,,0
9,2,9/12/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1146,-9,0,0,N,115,607,,,,0
9,2,9/12/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1640,-4,0,0,N,109,607,,,,0
9,2,9/12/23 0:00,UA,UA,538,ORD,SYR,1800,2048,2036,-12,0,0,N,108,607,,,,0
9,2,9/19/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2152,-2,0,0,N,119,607,,,,0
9,2,9/19/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1554,-15,0,0,N,108,607,,,,0
9,2,9/19/23 0:00,B6,B6,116,JFK,SYR,1330,1439,1459,20,0,0,N,69,209,0,19,0,0
9,2,9/19/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,2318,3,0,0,N,80,209,,,,0
9,2,9/19/23 0:00,DL,9E,4988,JFK,SYR,2233,2359,2344,-15,0,0,N,86,209,,,,0
9,2,9/19/23 0:00,DL,9E,5175,JFK,SYR,1520,1651,1624,-27,0,0,N,91,209,,,,0
9,2,9/19/23 0:00,DL,9E,5183,JFK,SYR,1059,1214,1213,-1,0,0,N,75,209,,,,0
9,2,9/19/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1220,25,0,0,N,115,607,0,0,0,0
9,2,9/19/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1649,5,0,0,N,109,607,,,,0
9,2,9/19/23 0:00,UA,UA,538,ORD,SYR,1809,2057,2120,23,0,0,N,108,607,0,23,0,0
9,2,9/26/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2203,9,0,0,N,119,607,,,,0
9,2,9/26/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1614,5,0,0,N,108,607,,,,0
9,2,9/26/23 0:00,B6,B6,116,JFK,SYR,1330,1439,1433,-6,0,0,N,69,209,,,,0
9,2,9/26/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,2328,13,0,0,N,80,209,,,,0
9,2,9/26/23 0:00,DL,9E,4988,JFK,SYR,2233,2359,2340,-19,0,0,N,86,209,,,,0
9,2,9/26/23 0:00,DL,9E,5175,JFK,SYR,1520,1651,1840,109,0,0,N,91,209,0,0,67,0
9,2,9/26/23 0:00,DL,9E,5183,JFK,SYR,1059,1214,1203,-11,0,0,N,75,209,,,,0
9,2,9/26/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1202,7,0,0,N,115,607,,,,0
9,2,9/26/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1731,47,0,0,N,109,607,0,0,42,0
9,2,9/26/23 0:00,UA,UA,538,ORD,SYR,1809,2057,2048,-9,0,0,N,108,607,,,,0
9,3,9/6/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2156,2,0,0,N,119,607,,,,0
9,3,9/6/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1604,-5,0,0,N,108,607,,,,0
9,3,9/6/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,2257,-18,0,0,N,80,209,,,,0
9,3,9/6/23 0:00,DL,9E,4988,JFK,SYR,2300,23,27,4,0,0,N,83,209,,,,0
9,3,9/6/23 0:00,DL,9E,5325,JFK,SYR,1520,1651,1628,-23,0,0,N,91,209,,,,0
9,3,9/6/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1328,93,0,0,N,115,607,0,0,0,0
9,3,9/6/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1640,-4,0,0,N,109,607,,,,0
9,3,9/6/23 0:00,UA,UA,538,ORD,SYR,1800,2048,2231,103,0,0,N,108,607,0,3,100,0
9,3,9/13/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2146,-8,0,0,N,119,607,,,,0
9,3,9/13/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1624,15,0,0,N,108,607,0,0,15,0
9,3,9/13/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,2351,36,0,0,N,80,209,0,0,0,0
9,3,9/13/23 0:00,DL,9E,4988,JFK,SYR,2300,23,14,-9,0,0,N,83,209,,,,0
9,3,9/13/23 0:00,DL,9E,5325,JFK,SYR,1520,1651,1702,11,0,0,N,91,209,,,,0
9,3,9/13/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1259,64,0,0,N,115,607,0,0,0,0
9,3,9/13/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1642,-2,0,0,N,109,607,,,,0
9,3,9/13/23 0:00,UA,UA,538,ORD,SYR,1800,2048,2055,7,0,0,N,108,607,,,,0
9,3,9/20/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2153,-1,0,0,N,119,607,,,,0
9,3,9/20/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1602,-7,0,0,N,108,607,,,,0
9,3,9/20/23 0:00,B6,B6,116,JFK,SYR,1330,1439,1437,-2,0,0,N,69,209,,,,0
9,3,9/20/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,1,46,0,0,N,80,209,0,0,34,0
9,3,9/20/23 0:00,DL,9E,4988,JFK,SYR,2233,2359,19,20,0,0,N,86,209,0,20,0,0
9,3,9/20/23 0:00,DL,9E,5175,JFK,SYR,1520,1651,1641,-10,0,0,N,91,209,,,,0
9,3,9/20/23 0:00,DL,9E,5183,JFK,SYR,1059,1214,1223,9,0,0,N,75,209,,,,0
9,3,9/20/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1142,-13,0,0,N,115,607,,,,0
9,3,9/20/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1656,12,0,0,N,109,607,,,,0
9,3,9/20/23 0:00,UA,UA,538,ORD,SYR,1809,2057,2113,16,0,0,N,108,607,0,16,0,0
9,3,9/27/23 0:00,AA,MQ,3324,ORD,SYR,1855,2154,2150,-4,0,0,N,119,607,,,,0
9,3,9/27/23 0:00,AA,MQ,4203,ORD,SYR,1321,1609,1601,-8,0,0,N,108,607,,,,0
9,3,9/27/23 0:00,B6,B6,116,JFK,SYR,1330,1439,1509,30,0,0,N,69,209,0,0,20,0
9,3,9/27/23 0:00,B6,B6,2516,JFK,SYR,2155,2315,2303,-12,0,0,N,80,209,,,,0
9,3,9/27/23 0:00,DL,9E,4988,JFK,SYR,2233,2359,2357,-2,0,0,N,86,209,,,,0
9,3,9/27/23 0:00,DL,9E,5175,JFK,SYR,1520,1651,1621,-30,0,0,N,91,209,,,,0
9,3,9/27/23 0:00,DL,9E,5183,JFK,SYR,1059,1214,1158,-16,0,0,N,75,209,,,,0
9,3,9/27/23 0:00,UA,OO,5474,ORD,SYR,900,1155,1202,7,0,0,N,115,607,,,,0
9,3,9/27/23 0:00,UA,UA,1693,ORD,SYR,1355,1644,1713,29,0,0,N,109,607,0,0,29,0
9,3,9/27/23 0:00,UA,UA,538,ORD,SYR,1809,2057,2112,15,0,0,N,108,607,0,1,14,0
